Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
1,Tornado,4,2002,1,0,0,4018482
1,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,170615
1,Tornado,4,2002,1,0,0,30930
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,14336
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,16032
1,Lightning,3,2003,1,0,0,1627366
1,Severe Storm/Thunder Storm/ Wind,1,2003,1,0,0,15720
3,Lightning,1,2003,1,0,0,1084007
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,34826
1,Hail,2,2003,1,0,11,0
1,Flooding,1,2003,1,0,0,16417916
1,Hail,2,2003,1,0,0,16799
4,Lightning,3,2003,1,0,11,0
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,16944
1,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,50228
3,Lightning,2,2003,1,0,0,786330
3,Severe Storm/Thunder Storm/ Wind,2,2003,1,0,0,474989
3,Lightning,3,2003,1,0,0,2551339
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,1713125
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,72958
1,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,4704239
1,Flooding,3,2003,1,0,0,171835
2,Severe Storm/Thunder Storm/ Wind,3,2003,1,0,0,147534
2,Winter Weather,1,2004,2,0,0,52567926
1,Winter Weather,1,2004,2,0,0,30854
1,Wind,1,2004,1,0,0,32287
1,Wind,1,2004,1,0,0,147233
2,Wind,1,2004,1,0,0,248099
4,Lightning,3,2004,1,0,0,2407522
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,576315
2,Coastal,2,2004,1,23,0,0
5,Tornado,3,2004,1,0,37,28198805
3,Tornado,3,2004,1,0,36,1622927
3,Tornado,3,2004,1,0,0,5049020
2,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,156617
2,Hurricane/Tropical Storm,3,2004,1,0,38,68683545
3,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,33,4387992
3,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,94046
1,Lightning,2,2004,1,0,0,153685
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,1934538
2,Severe Storm/Thunder Storm/ Wind,2,2004,1,0,0,322683
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,2158091
1,Flooding,3,2004,2,0,0,261343
1,Flooding,3,2004,1,0,0,56691507
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,30334
4,Tornado,4,2004,1,0,11,0
1,Flooding,3,2004,1,0,0,121857
1,Flooding,3,2004,1,0,0,286952
1,Wind,3,2004,1,0,0,76921
1,Wind,3,2004,2,0,0,77262
1,Wind,3,2004,2,0,0,85172
1,Severe Storm/Thunder Storm/ Wind,3,2004,1,0,0,76715
1,Wind,2,2005,1,0,0,75201
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,87051
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,381716
2,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,19581658
2,Coastal,2,2005,1,24,0,0
3,Lightning,2,2005,1,0,0,11421809
1,Severe Storm/Thunder Storm/ Wind,2,2005,1,0,0,14288
1,Flooding,3,2005,1,0,0,4574887
2,Coastal,3,2005,1,24,0,0
2,Severe Storm/Thunder Storm,4,2005,3,0,0,7582011
3,Lightning,3,2005,1,0,0,4921570
1,Winter Weather,4,2005,1,0,0,1486600
1,Winter Weather,4,2005,1,0,0,5093723
4,Tornado,1,2006,1,0,0,86821
2,Coastal,2,2006,1,12,0,0
2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,660394
2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,15205
4,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,86559
5,Hail,2,2006,1,0,117,0
4,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,673036
3,Lightning,2,2006,1,0,0,25342592
1,Severe Storm/Thunder Storm/ Wind,3,2006,1,11,0,0
1,Wind,3,2006,1,0,0,16753
2,Lightning,3,2006,1,0,0,431967
2,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,151957
2,Lightning,3,2006,1,0,0,76113
5,Severe Storm/Thunder Storm/ Wind,4,2006,1,0,0,76882
6,Tornado,1,2007,1,0,0,0
1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,45006
3,Flooding,2,2007,2,0,0,849667
5,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,731094
1,Lightning,3,2007,1,0,0,79077
5,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,77738
5,Tornado,2,2007,1,11,55,0
3,Heat,3,2007,1,13,0,0
4,Tornado,2,2007,1,0,0,14645
2,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,148057
2,Tornado,3,2007,1,0,0,8422
1,Wind,2,2007,1,0,0,7606582
2,Lightning,2,2007,1,0,12,0
1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,155428
1,Winter Weather,2,2007,1,0,0,0
1,Winter Weather,2,2007,1,0,0,0
2,Coastal,3,2007,1,12,0,0
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,216094
2,Coastal,3,2007,1,11,0,0
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,90,17131256
2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,86353
6,Tornado,2,2008,1,0,0,0
1,Wind,2,2008,1,0,0,31012
4,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,15775
3,Severe Storm/Thunder Storm/ Wind,2,2008,1,0,0,79584
3,Flooding,3,2008,1,0,0,431285
4,Lightning,3,2008,1,12,0,0
3,Flooding,3,2008,1,0,0,345129
3,Flooding,3,2008,1,0,0,34753
4,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,61239
5,Tornado,4,2008,1,0,0,159661
5,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,169410
3,Wind,4,2008,1,0,0,1473284
5,Wind,4,2008,1,0,0,156506
6,Wind,4,2008,1,0,0,172342
4,Wind,4,2008,1,0,0,253853
1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,8193106
3,Tornado,1,2008,1,0,0,150942
2,Lightning,1,2008,1,0,0,15748
2,Tornado,1,2008,1,0,0,87146
2,Lightning,3,2008,1,0,0,298176
1,Tornado,3,2008,1,0,0,767791
1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,148089
3,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,337425
2,Severe Storm/Thunder Storm/ Wind,1,2008,1,0,0,72586
3,Flooding,3,2008,1,0,0,77857
3,Flooding,4,2009,1,0,0,61315
3,Flooding,4,2009,1,0,0,124330
6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32290
5,Lightning,3,2009,1,0,0,262204
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,14376
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67954
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59166
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59235
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33580
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67757
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,65760
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,29922
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,96890
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,68626
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,34468
4,Wind,1,2009,1,0,0,243462
3,Wind,1,2009,1,0,0,434661
5,Wind,1,2009,1,0,0,239230
6,Wind,1,2009,1,0,0,172501
3,Flooding,4,2009,1,0,0,34154
3,Severe Storm/Thunder Storm/ Wind,4,2009,1,0,0,28971
2,Coastal,2,2009,1,12,0,0
4,Severe Storm/Thunder Storm/ Wind,1,2009,1,0,0,91402
6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,80742
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,74393
3,Flooding,2,2009,1,0,0,267429
4,Flooding,2,2009,1,0,0,130278
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,46490
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,86295
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31783
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,118103
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,33501
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,30385
6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,65804
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31333
2,Coastal,3,2009,1,10,10,0
2,Coastal,3,2009,1,12,12,0
6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,28660
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33270
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,34,241280
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,63566
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,93257
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,101532
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32179
2,Lightning,2,2009,1,0,0,5045216
3,Heat,4,2009,1,12,0,0
2,Lightning,2,2009,1,0,0,6733929
2,Lightning,2,2009,1,0,0,1277235
3,Flooding,3,2009,2,0,0,4653830
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,44864
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,43713
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,985360
1,Flooding,4,2009,1,0,0,16917
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,196101
2,Wildfire,2,2009,7,0,0,624505392
3,Lightning,2,2009,1,0,0,3722493
3,Lightning,2,2009,1,0,0,8583065
1,Lightning,3,2009,1,0,0,3265512
2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,15558
2,Tornado,3,2009,1,0,0,192619
2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,31488
2,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,15468
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,7284
3,Severe Storm/Thunder Storm/ Wind,1,2019,1,0,0,147
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1619
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1441
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1516
6,Tornado,1,2019,1,0,78,0
1,Tornado,2,2019,1,0,0,2289583
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,158837
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,168554
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14387
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,163148
3,Hail,2,2019,1,0,0,1523
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1451
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1622
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1520
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1578
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1576
2,Lightning,2,2019,1,0,0,803775
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,17189
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14487
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,83690
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14988
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1518
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1680
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1654
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,12,0,0
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1436
2,Tornado,3,2019,1,0,0,160549
2,Tornado,3,2019,1,0,0,3178326
2,Tornado,3,2019,1,0,0,3353649
2,Tornado,4,2019,1,0,0,420949
3,Flooding,2,2019,1,0,0,51883
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,11,0,0
2,Lightning,3,2019,1,0,0,2266281
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,166
2,Lightning,3,2019,1,0,0,77991
3,Hail,3,2019,1,0,0,150
4,Hail,3,2019,1,0,0,157
4,Hail,3,2019,1,0,0,155
5,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,170
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,15135
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,823590
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14783
3,Heat,2,2019,1,11,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1642
3,Flooding,4,2019,1,0,0,1588
1,Wind,1,2003,1,0,23,772071
1,Wind,1,2002,1,0,0,14403
1,Heat,3,2000,1,11,0,0
2,Lightning,3,2020,1,0,0,81479
1,Flooding,1,2020,1,0,0,13494490
1,Flooding,1,2020,2,0,0,15038792
5,Wind,4,2020,1,0,0,150
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,28980
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,85640
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,32052
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,171645
5,Hail,2,2020,1,0,0,168
3,Lightning,1,2020,1,0,0,81764
3,Hail,1,2020,1,0,0,166
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,168
3,Flooding,2,2020,1,0,0,1429
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,29995
3,Hail,2,2020,1,0,0,144
1,Flooding,2,2020,1,0,0,3302605
1,Flooding,2,2020,2,0,0,162213
3,Flooding,2,2020,1,0,25,166604
3,Flooding,2,2020,1,0,0,169061
5,Flooding,2,2020,1,0,0,1710
3,Flooding,2,2020,1,0,0,71357
3,Flooding,2,2020,1,0,0,1489
3,Flooding,2,2020,1,0,0,1636
1,Tornado,2,2020,1,0,0,1694261
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,163101
3,Wind,1,2020,1,12,0,0
2,Tornado,1,2020,1,0,0,3452565
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,80092
1,Tornado,2,2020,1,0,0,333779
1,Tornado,2,2020,1,0,0,78110730
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,333716
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147788
1,Flooding,1,2020,1,0,0,3386304
6,Wind,2,2020,1,0,0,167
5,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,163
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,168
4,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,148
6,Flooding,3,2020,1,0,0,81669
6,Flooding,3,2020,1,0,0,163735
6,Flooding,3,2020,1,0,0,161706
6,Flooding,3,2020,1,0,0,85252
6,Flooding,3,2020,1,0,0,167508
3,Wind,2,2020,1,0,0,155
4,Flooding,4,2020,1,0,0,16397
3,Wind,2,2020,1,0,0,165
3,Lightning,3,2020,1,0,0,166
3,Flooding,3,2020,1,0,0,33057
3,Flooding,3,2020,1,0,0,74377
3,Lightning,3,2020,1,0,12,0
3,Lightning,3,2020,1,0,0,148
2,Tornado,3,2020,1,0,0,50223
3,Flooding,4,2020,1,0,0,16509
2,Coastal,3,2020,1,12,0,0
4,Tornado,2,2020,8,23,83,0
6,Hail,4,2020,1,0,0,160
2,Severe Storm/Thunder Storm/ Wind,4,2020,1,0,0,87059
3,Wind,4,2020,1,0,0,152
1,Hurricane/Tropical Storm,4,2020,1,0,0,2145964
2,Tornado,4,2020,1,0,11,2285303
2,Tornado,4,2020,1,0,0,300839
2,Wind,4,2020,1,0,0,34291
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,4312932
2,Coastal,2,2020,2,34,0,0
3,Flooding,2,2020,1,0,0,1503
3,Flooding,2,2020,1,0,0,32303
3,Flooding,2,2020,1,0,0,1611
3,Flooding,2,2020,1,0,0,51065
3,Flooding,2,2020,1,0,0,1646
2,Flooding,4,2020,1,0,0,16822
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,1654
3,Flooding,3,2020,1,0,0,8586
5,Flooding,3,2020,1,0,0,7767
5,Flooding,3,2020,1,0,0,7833
5,Flooding,3,2020,1,0,0,8450
5,Flooding,3,2020,1,0,0,29833
4,Flooding,3,2020,1,0,0,15715
4,Flooding,3,2020,1,0,0,7726
4,Flooding,3,2020,1,0,0,8342
